
TOPIC                                       PARTITION  CURRENT-OFFSET  LOG-END-OFFSET  LAG             CONSUMER-ID                                                                             HOST                                    CLIENT-ID
LONXT-CONTACTABLE_ENTITY_EXTENSION          21         52932603        52932603        0               group-members-d7c76efa-76a0-400b-9e70-2c1871a1ab85-0995c522-98bd-4bc5-bf5b-8ad13ae799f1 ip-10-15-1-220.ec2.internal/10.15.1.220 group-members-d7c76efa-76a0-400b-9e70-2c1871a1ab85
LONXT-CONTACTABLE_ENTITY_EXTENSION          11         53067784        53067784        0               group-members-d7c76efa-76a0-400b-9e70-2c1871a1ab85-0995c522-98bd-4bc5-bf5b-8ad13ae799f1 ip-10-15-1-220.ec2.internal/10.15.1.220 group-members-d7c76efa-76a0-400b-9e70-2c1871a1ab85
LONXT-CONTACTABLE_ENTITY_EXTENSION          6          53078117        53078117        0               group-members-d7c76efa-76a0-400b-9e70-2c1871a1ab85-0995c522-98bd-4bc5-bf5b-8ad13ae799f1 ip-10-15-1-220.ec2.internal/10.15.1.220 group-members-d7c76efa-76a0-400b-9e70-2c1871a1ab85
LONXT-CONTACTABLE_ENTITY_EXTENSION          1          52897099        52897099        0               group-members-d7c76efa-76a0-400b-9e70-2c1871a1ab85-0995c522-98bd-4bc5-bf5b-8ad13ae799f1 ip-10-15-1-220.ec2.internal/10.15.1.220 group-members-d7c76efa-76a0-400b-9e70-2c1871a1ab85
LONXT-CONTACTABLE_ENTITY_EXTENSION          26         64952515        64952515        0               group-members-d7c76efa-76a0-400b-9e70-2c1871a1ab85-0995c522-98bd-4bc5-bf5b-8ad13ae799f1 ip-10-15-1-220.ec2.internal/10.15.1.220 group-members-d7c76efa-76a0-400b-9e70-2c1871a1ab85
LONXT-CONTACTABLE_ENTITY_EXTENSION          16         53031445        53031446        1               group-members-d7c76efa-76a0-400b-9e70-2c1871a1ab85-0995c522-98bd-4bc5-bf5b-8ad13ae799f1 ip-10-15-1-220.ec2.internal/10.15.1.220 group-members-d7c76efa-76a0-400b-9e70-2c1871a1ab85
LONXT-CONTACTABLE_ENTITY_EXTENSION          5          90858592        90858593        1               group-members-9f26c990-b589-4928-bfbb-5d861c46203d-673b5f46-45d5-413c-88fb-e2e2959ae76e ip-10-15-1-220.ec2.internal/10.15.1.220 group-members-9f26c990-b589-4928-bfbb-5d861c46203d
LONXT-CONTACTABLE_ENTITY_EXTENSION          20         52828581        52828581        0               group-members-9f26c990-b589-4928-bfbb-5d861c46203d-673b5f46-45d5-413c-88fb-e2e2959ae76e ip-10-15-1-220.ec2.internal/10.15.1.220 group-members-9f26c990-b589-4928-bfbb-5d861c46203d
LONXT-CONTACTABLE_ENTITY_EXTENSION          25         52958503        52958503        0               group-members-9f26c990-b589-4928-bfbb-5d861c46203d-673b5f46-45d5-413c-88fb-e2e2959ae76e ip-10-15-1-220.ec2.internal/10.15.1.220 group-members-9f26c990-b589-4928-bfbb-5d861c46203d
LONXT-CONTACTABLE_ENTITY_EXTENSION          10         65290707        65290707        0               group-members-9f26c990-b589-4928-bfbb-5d861c46203d-673b5f46-45d5-413c-88fb-e2e2959ae76e ip-10-15-1-220.ec2.internal/10.15.1.220 group-members-9f26c990-b589-4928-bfbb-5d861c46203d
